episode,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
58,2961671.5,1716131.5,6225.0,37269.0,10768.0,-0.10071,1.71,-3.0,3.0,0.3664,0.0013,0.05,-2.1505,0.404948,1080,42.0
59,2771103.5,1264901.0,5670.0,35251.0,9228.0,-0.07501,1.66322,-3.0,3.0,0.313,0.0014,0.05,-2.13567,0.408984,1080,40.4
60,2729662.0,2511061.0,5763.5,40967.0,13994.0,-0.09444,1.73139,-3.0,3.0,0.4786,0.0011,0.05,-2.31154,0.415008,1080,43.3
61,3081926.0,3596088.0,6058.0,41252.0,15173.0,-0.08626,1.72161,-3.0,3.0,0.538,0.0009,0.05,-2.6222,0.405294,1080,43.0
62,3163840.5,1814853.0,5943.5,36803.0,10687.0,-0.07876,1.68901,-3.0,3.0,0.3641,0.0012,0.05,-2.37476,0.402078,1080,42.1
63,3484081.5,2747704.5,6145.5,40389.0,13466.0,-0.06898,1.69189,-3.0,3.0,0.4405,0.001,0.05,-2.31258,0.392505,1080,43.0
64,2679797.5,4212517.5,6407.0,43922.0,17551.0,-0.09665,1.74825,-3.0,3.0,0.6106,0.0009,0.05,-2.75189,0.392584,1080,43.0
65,2494932.5,2251367.5,5793.5,39100.0,12910.0,-0.08248,1.65258,-3.0,3.0,0.4738,0.0012,0.05,-2.76122,0.402364,1080,42.1
66,2785084.5,5764056.0,6556.5,47951.0,21081.0,-0.11067,1.74496,-3.0,3.0,0.6737,0.0008,0.05,-2.24454,0.395953,1080,43.6
67,2997705.0,2924468.0,7009.5,40765.0,14558.0,-0.09763,1.75674,-3.0,3.0,0.4932,0.0012,0.05,-1.94902,0.35942,1080,41.8
68,3543250.0,3081526.5,6235.5,41372.0,14703.0,-0.11323,1.74062,-3.0,3.0,0.4647,0.0009,0.05,-2.0297,0.380191,1080,42.9
