episode,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
66,2134182.0,1914582.5,18624.5,32391.0,12313.0,-0.27084,2.1216,-3.0,3.0,0.4707,0.0046,0.05,-3.88513,0.354642,720,26.3
67,2209609.0,1170896.5,6256.0,30827.0,10128.0,-0.1222,1.99479,-3.0,3.0,0.3457,0.0018,0.05,-3.63616,0.366434,720,25.9
68,2299462.0,1340219.5,6331.0,30967.0,10282.0,-0.17674,2.10247,-3.0,3.0,0.3676,0.0017,0.05,-3.47852,0.358652,720,26.6
69,2604504.5,2043591.0,6441.5,32615.0,11841.0,-0.14341,2.09793,-3.0,3.0,0.4391,0.0014,0.05,-3.74488,0.343798,720,27.5
70,2662739.0,1544526.5,8322.0,30987.0,10441.0,-0.19599,2.0402,-3.0,3.0,0.3664,0.002,0.05,-3.59436,0.386054,720,26.4
71,2156086.0,1191077.0,6338.5,30203.0,9892.0,-0.1421,2.01671,-3.0,3.0,0.3552,0.0019,0.05,-3.5934,0.376209,720,26.7
72,2167449.5,1720436.0,5938.5,31272.0,11402.0,-0.12585,2.03355,-3.0,3.0,0.4418,0.0015,0.05,-3.551,0.375349,720,26.7
73,2361059.0,727061.0,6541.0,27078.0,7122.0,-0.12922,1.9575,-3.0,3.0,0.2349,0.0021,0.05,-3.71885,0.361449,720,24.9
74,3264753.0,1824343.5,6435.0,30511.0,9944.0,-0.12448,1.99196,-3.0,3.0,0.358,0.0013,0.05,-3.41084,0.370785,720,25.7
75,2002325.5,1339066.5,5431.5,30414.0,10421.0,-0.10648,1.95786,-3.0,3.0,0.4001,0.0016,0.05,-2.98752,0.358444,720,25.9
76,3055446.5,2083537.0,6556.0,32248.0,11596.0,-0.17866,2.04197,-3.0,3.0,0.4049,0.0013,0.05,-3.3392,0.356344,720,26.4
77,2056087.5,1591272.5,6821.5,30875.0,10749.0,-0.17033,2.08858,-3.0,3.0,0.4355,0.0019,0.05,-3.66009,0.368826,720,26.7
78,2540538.5,1047490.0,5587.5,28974.0,8618.0,-0.0941,2.03791,-3.0,3.0,0.2915,0.0016,0.05,-3.26789,0.365261,720,26.5
79,2631825.5,1209686.0,5708.0,29104.0,8924.0,-0.12476,1.98439,-3.0,3.0,0.3144,0.0015,0.05,-3.13178,0.355989,720,25.9
80,2541093.0,2924393.0,6142.0,34543.0,14110.0,-0.13817,2.03992,-3.0,3.0,0.5345,0.0011,0.05,-3.37179,0.357086,720,26.7
81,2180036.5,1530380.0,6493.5,30428.0,10617.0,-0.14132,1.99044,-3.0,3.0,0.4117,0.0017,0.05,-3.40927,0.384177,720,25.6
