episode,decision,feature,count,mean,std,min,max,p05,p95,nan_count,inf_count,zero_frac
1,367,total_speed,10,0.0024256217293441296,0.007276865188032389,0.0,0.02425621822476387,0.0,0.013340920209884644,0,0,0.9
1,368,phase,10,0.10000000149011612,0.29999998211860657,0.0,1.0,0.0,0.550000011920929,0,0,0.9
1,368,approach,10,0.007142857648432255,0.02142857387661934,0.0,0.0714285746216774,0.0,0.03928571566939354,0,0,0.9
1,368,total_wait,10,71.7107162475586,189.61309814453125,0.0,635.8928833007812,0.0,386.28753662109375,0,0,0.8
1,368,queue,10,0.03214285895228386,0.0647798478603363,0.0,0.1785714328289032,0.0,0.16250000894069672,0,0,0.8
1,368,total_speed,10,0.004171221051365137,0.012513662688434124,0.0,0.041712209582328796,0.0,0.022941716015338898,0,0,0.9
1,369,phase,10,0.10000000149011612,0.29999998211860657,0.0,1.0,0.0,0.550000011920929,0,0,0.9
1,369,approach,10,0.007142857648432255,0.02142857387661934,0.0,0.0714285746216774,0.0,0.03928571566939354,0,0,0.9
1,369,total_wait,10,72.03215026855469,190.15191650390625,0.0,637.6785888671875,0.0,387.91253662109375,0,0,0.8
1,369,queue,10,0.03214285895228386,0.0647798478603363,0.0,0.1785714328289032,0.0,0.16250000894069672,0,0,0.8
1,369,total_speed,10,0.004752021748572588,0.014256064780056477,0.0,0.047520216554403305,0.0,0.026136118918657303,0,0,0.9
1,370,phase,10,0.10000000149011612,0.29999998211860657,0.0,1.0,0.0,0.550000011920929,0,0,0.9
1,370,approach,10,0.007142857648432255,0.02142857387661934,0.0,0.0714285746216774,0.0,0.03928571566939354,0,0,0.9
1,370,total_wait,10,69.5250015258789,190.70640563964844,0.0,639.4642944335938,0.0,376.8089294433594,0,0,0.8
1,370,queue,10,0.02857143059372902,0.05933302640914917,0.0,0.1785714328289032,0.0,0.14642857015132904,0,0,0.8
1,370,total_speed,10,0.00515002990141511,0.011354991234838963,0.0,0.03643767163157463,0.0,0.026818901300430298,0,0,0.8
1,371,phase,10,0.10000000149011612,0.29999998211860657,0.0,1.0,0.0,0.550000011920929,0,0,0.9
1,371,approach,10,0.01071428693830967,0.02286830171942711,0.0,0.0714285746216774,0.0,0.05535714328289032,0,0,0.8
1,371,total_wait,10,66.97142791748047,191.6142120361328,0.0,641.25,0.0,365.4964294433594,0,0,0.8
1,371,queue,10,0.02500000037252903,0.05544348061084747,0.0,0.1785714328289032,0.0,0.13035714626312256,0,0,0.8
1,371,total_speed,10,0.0036988176871091127,0.009588208980858326,0.0,0.03213387355208397,0.0,0.019858065992593765,0,0,0.8
1,372,phase,10,0.10000000149011612,0.29999998211860657,0.0,1.0,0.0,0.550000011920929,0,0,0.9
1,372,approach,10,0.01071428693830967,0.02286830171942711,0.0,0.0714285746216774,0.0,0.05535714328289032,0,0,0.8
1,372,total_wait,10,67.2267837524414,192.13406372070312,0.0,643.0357055664062,0.0,366.8240966796875,0,0,0.8
1,372,queue,10,0.02857143059372902,0.05933302640914917,0.0,0.1785714328289032,0.0,0.14642857015132904,0,0,0.8
1,372,total_speed,10,0.00452426727861166,0.01349024847149849,0.0,0.04499440640211105,0.0,0.024858644232153893,0,0,0.8
1,373,phase,10,0.10000000149011612,0.29999998211860657,0.0,1.0,0.0,0.550000011920929,0,0,0.9
1,373,approach,10,0.007142857648432255,0.02142857387661934,0.0,0.0714285746216774,0.0,0.03928571566939354,0,0,0.9
1,373,total_wait,10,67.53034973144531,192.64483642578125,0.0,644.8214111328125,0.0,368.3687438964844,0,0,0.8
1,373,queue,10,0.03214285895228386,0.0647798478603363,0.0,0.1785714328289032,0.0,0.16250000894069672,0,0,0.8
1,373,total_speed,10,0.004530705511569977,0.01359111350029707,0.0,0.04530404880642891,0.0,0.024918580427765846,0,0,0.8
1,374,phase,10,0.10000000149011612,0.29999998211860657,0.0,1.0,0.0,0.550000011920929,0,0,0.9
1,374,approach,10,0.0035714288242161274,0.01071428693830967,0.0,0.0357142873108387,0.0,0.01964285783469677,0,0,0.9
1,374,total_wait,10,67.8517837524414,193.15289306640625,0.0,646.6071166992188,0.0,369.9937438964844,0,0,0.8
1,374,queue,10,0.03214285895228386,0.0647798478603363,0.0,0.1785714328289032,0.0,0.16250000894069672,0,0,0.8
1,374,total_speed,10,0.0021685713436454535,0.006505714263767004,0.0,0.021685713902115822,0.0,0.01192714273929596,0,0,0.9
1,375,phase,10,0.10000000149011612,0.29999998211860657,0.0,1.0,0.0,0.550000011920929,0,0,0.9
1,375,approach,10,0.0035714288242161274,0.01071428693830967,0.0,0.0357142873108387,0.0,0.01964285783469677,0,0,0.9
1,375,total_wait,10,68.1732177734375,193.6618194580078,0.0,648.3928833007812,0.0,371.6187744140625,0,0,0.8
1,375,queue,10,0.03214285895228386,0.0647798478603363,0.0,0.1785714328289032,0.0,0.16250000894069672,0,0,0.8
1,375,total_speed,10,0.0021686842665076256,0.006506052799522877,0.0,0.021686842665076256,0.0,0.011927763931453228,0,0,0.9
1,376,phase,10,0.10000000149011612,0.29999998211860657,0.0,1.0,0.0,0.550000011920929,0,0,0.9
1,376,approach,10,0.0035714288242161274,0.01071428693830967,0.0,0.0357142873108387,0.0,0.01964285783469677,0,0,0.9
1,376,total_wait,10,68.49464416503906,194.17153930664062,0.0,650.1785888671875,0.0,373.2437744140625,0,0,0.8
1,376,queue,10,0.03214285895228386,0.0647798478603363,0.0,0.1785714328289032,0.0,0.16250000894069672,0,0,0.8
1,376,total_speed,10,0.002459813840687275,0.007379441522061825,0.0,0.02459813840687275,0.0,0.0135289765894413,0,0,0.9
1,377,phase,10,0.10000000149011612,0.29999998211860657,0.0,1.0,0.0,0.550000011920929,0,0,0.9
1,377,approach,10,0.0035714288242161274,0.01071428693830967,0.0,0.0357142873108387,0.0,0.01964285783469677,0,0,0.9
1,377,total_wait,10,68.81607055664062,194.68206787109375,0.0,651.9642944335938,0.0,374.8687438964844,0,0,0.8
1,377,queue,10,0.03214285895228386,0.0647798478603363,0.0,0.1785714328289032,0.0,0.16250000894069672,0,0,0.8
1,377,total_speed,10,0.0018096264684572816,0.005428878590464592,0.0,0.018096264451742172,0.0,0.00995294563472271,0,0,0.9
1,378,phase,10,0.10000000149011612,0.29999998211860657,0.0,1.0,0.0,0.550000011920929,0,0,0.9
1,378,approach,10,0.010714286006987095,0.03214285895228386,0.0,0.1071428582072258,0.0,0.05892857164144516,0,0,0.9
1,378,total_wait,10,69.13749694824219,195.1934356689453,0.0,653.75,0.0,376.4937438964844,0,0,0.8
1,378,queue,10,0.03214285895228386,0.0647798478603363,0.0,0.1785714328289032,0.0,0.16250000894069672,0,0,0.8
1,378,total_speed,10,0.0058021508157253265,0.01740645244717598,0.0,0.058021508157253265,0.0,0.03191182762384415,0,0,0.9
1,379,phase,10,0.10000000149011612,0.29999998211860657,0.0,1.0,0.0,0.550000011920929,0,0,0.9
1,379,approach,10,0.007142857648432255,0.02142857387661934,0.0,0.0714285746216774,0.0,0.03928571566939354,0,0,0.9
1,379,total_wait,10,69.45893096923828,195.70559692382812,0.0,655.5357055664062,0.0,378.1187744140625,0,0,0.8
1,379,queue,10,0.03214285895228386,0.0647798478603363,0.0,0.1785714328289032,0.0,0.16250000894069672,0,0,0.8
1,379,total_speed,10,0.0044074757024645805,0.013222426176071167,0.0,0.044074755162000656,0.0,0.024241115897893906,0,0,0.9
1,380,phase,10,0.10000000149011612,0.29999998211860657,0.0,1.0,0.0,0.550000011920929,0,0,0.9
1,380,approach,10,0.007142857648432255,0.02142857387661934,0.0,0.0714285746216774,0.0,0.03928571566939354,0,0,0.9
1,380,total_wait,10,69.78034973144531,196.2185821533203,0.0,657.3214111328125,0.0,379.7437438964844,0,0,0.8
1,380,queue,10,0.03214285895228386,0.0647798478603363,0.0,0.1785714328289032,0.0,0.16250000894069672,0,0,0.8
1,380,total_speed,10,0.0042903185822069645,0.012870955280959606,0.0,0.04290318489074707,0.0,0.02359675243496895,0,0,0.9
1,381,phase,10,0.10000000149011612,0.29999998211860657,0.0,1.0,0.0,0.550000011920929,0,0,0.9
1,381,approach,10,0.007142857648432255,0.02142857387661934,0.0,0.0714285746216774,0.0,0.03928571566939354,0,0,0.9
1,381,total_wait,10,70.1017837524414,196.73231506347656,0.0,659.1071166992188,0.0,381.3687438964844,0,0,0.8
1,381,queue,10,0.03214285895228386,0.0647798478603363,0.0,0.1785714328289032,0.0,0.16250000894069672,0,0,0.8
1,381,total_speed,10,0.004246038850396872,0.012738117948174477,0.0,0.04246038943529129,0.0,0.0233532153069973,0,0,0.9
1,382,phase,10,0.10000000149011612,0.29999998211860657,0.0,1.0,0.0,0.550000011920929,0,0,0.9
1,382,approach,10,0.0035714288242161274,0.01071428693830967,0.0,0.0357142873108387,0.0,0.01964285783469677,0,0,0.9
1,382,total_wait,10,70.4232177734375,197.24691772460938,0.0,660.8928833007812,0.0,382.9937744140625,0,0,0.8
1,382,queue,10,0.03214285895228386,0.0647798478603363,0.0,0.1785714328289032,0.0,0.16250000894069672,0,0,0.8
1,382,total_speed,10,0.0023436658084392548,0.007030997425317764,0.0,0.023436658084392548,0.0,0.012890161946415901,0,0,0.9
1,383,phase,10,0.10000000149011612,0.29999998211860657,0.0,1.0,0.0,0.550000011920929,0,0,0.9
1,383,approach,10,0.007142857648432255,0.02142857387661934,0.0,0.0714285746216774,0.0,0.03928571566939354,0,0,0.9
1,383,total_wait,10,70.74464416503906,197.7622528076172,0.0,662.6785888671875,0.0,384.6187744140625,0,0,0.8
1,383,queue,10,0.03214285895228386,0.0647798478603363,0.0,0.1785714328289032,0.0,0.16250000894069672,0,0,0.8
1,383,total_speed,10,0.0041555180214345455,0.012466554529964924,0.0,0.04155518114566803,0.0,0.022855350747704506,0,0,0.9
1,384,phase,10,0.10000000149011612,0.29999998211860657,0.0,1.0,0.0,0.550000011920929,0,0,0.9
1,384,approach,10,0.0035714288242161274,0.01071428693830967,0.0,0.0357142873108387,0.0,0.01964285783469677,0,0,0.9
1,384,total_wait,10,71.06607055664062,198.27833557128906,0.0,664.4642944335938,0.0,386.2437438964844,0,0,0.8
1,384,queue,10,0.03214285895228386,0.0647798478603363,0.0,0.1785714328289032,0.0,0.16250000894069672,0,0,0.8
1,384,total_speed,10,0.001995200989767909,0.005985603202134371,0.0,0.019952010363340378,0.0,0.010973606258630753,0,0,0.9
1,385,phase,10,0.10000000149011612,0.29999998211860657,0.0,1.0,0.0,0.550000011920929,0,0,0.9
1,385,approach,10,0.007142857648432255,0.02142857387661934,0.0,0.0714285746216774,0.0,0.03928571566939354,0,0,0.9
1,385,total_wait,10,71.38749694824219,198.79522705078125,0.0,666.25,0.0,387.8687438964844,0,0,0.8
1,385,queue,10,0.03214285895228386,0.0647798478603363,0.0,0.1785714328289032,0.0,0.16250000894069672,0,0,0.8
1,385,total_speed,10,0.004547136835753918,0.013641409575939178,0.0,0.04547136649489403,0.0,0.02500925213098526,0,0,0.9
1,386,phase,10,0.10000000149011612,0.29999998211860657,0.0,1.0,0.0,0.550000011920929,0,0,0.9
1,386,approach,10,0.007142857648432255,0.02142857387661934,0.0,0.0714285746216774,0.0,0.03928571566939354,0,0,0.9
1,386,total_wait,10,71.70893096923828,199.3128662109375,0.0,668.0357055664062,0.0,389.4937744140625,0,0,0.8
1,386,queue,10,0.03214285895228386,0.0647798478603363,0.0,0.1785714328289032,0.0,0.16250000894069672,0,0,0.8
1,386,total_speed,10,0.004924772772938013,0.014774316921830177,0.0,0.049247726798057556,0.0,0.027086250483989716,0,0,0.9
1,387,phase,10,0.10000000149011612,0.29999998211860657,0.0,1.0,0.0,0.550000011920929,0,0,0.9
1,387,approach,10,0.0035714288242161274,0.01071428693830967,0.0,0.0357142873108387,0.0,0.01964285783469677,0,0,0.9
1,387,total_wait,10,72.03034973144531,199.83128356933594,0.0,669.8214111328125,0.0,391.1187438964844,0,0,0.8
1,387,queue,10,0.03214285895228386,0.0647798478603363,0.0,0.1785714328289032,0.0,0.16250000894069672,0,0,0.8
1,387,total_speed,10,0.002436575014144182,0.007309724576771259,0.0,0.024365749210119247,0.0,0.013401162810623646,0,0,0.9
1,388,phase,10,0.10000000149011612,0.29999998211860657,0.0,1.0,0.0,0.550000011920929,0,0,0.9
1,388,approach,10,0.0035714288242161274,0.01071428693830967,0.0,0.0357142873108387,0.0,0.01964285783469677,0,0,0.9
1,388,total_wait,10,72.3517837524414,200.35044860839844,0.0,671.6071166992188,0.0,392.7437438964844,0,0,0.8
1,388,queue,10,0.03214285895228386,0.0647798478603363,0.0,0.1785714328289032,0.0,0.16250000894069672,0,0,0.8
1,388,total_speed,10,0.002047297079116106,0.006141890771687031,0.0,0.020472969859838486,0.0,0.011260133236646652,0,0,0.9
1,389,phase,10,0.10000000149011612,0.29999998211860657,0.0,1.0,0.0,0.550000011920929,0,0,0.9
