episode,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
65,64506166.5,146910207.0,1871324.5,83948.0,58577.0,-1.30527,2.33602,-3.0,3.0,0.6888,0.0088,0.05,-23.27685,1.155595,720,33.8
66,72024926.0,212046205.0,2496919.0,90149.0,68713.0,-1.45892,2.47624,-3.0,3.0,0.74,0.0087,0.05,-22.71706,1.147881,720,37.2
67,72777033.5,180204922.5,2328756.5,86441.0,62923.0,-1.5779,2.34524,-3.0,3.0,0.7058,0.0091,0.05,-20.96917,1.083409,720,38.4
68,49689639.5,124677001.5,633084.0,81000.0,56154.0,-1.45553,1.91586,-3.0,3.0,0.7124,0.0036,0.05,-21.51813,1.096513,720,32.9
69,69510219.5,202513614.5,446158.5,85871.0,65360.0,-1.53747,1.62602,-3.0,3.0,0.7433,0.0016,0.05,-23.8044,1.19521,720,34.2
70,72361967.0,193103034.0,518720.5,88807.0,65993.0,-1.55615,1.71053,-3.0,3.0,0.726,0.002,0.05,-27.40347,1.219525,720,35.3
71,40701073.0,113971461.0,244440.0,69690.0,48159.0,-1.02081,1.315,-3.0,3.0,0.7357,0.0016,0.05,-26.43437,1.193713,720,29.8
72,68569152.0,209291096.0,454560.5,87489.0,67558.0,-1.5402,1.52477,-3.0,3.0,0.752,0.0016,0.05,-28.19347,1.242835,720,35.4
73,28806374.5,59048388.0,395899.0,63786.0,41688.0,-1.00407,1.82098,-3.0,3.0,0.6691,0.0045,0.05,-30.35066,1.359324,720,27.1
74,68746586.0,186568159.5,1326057.0,87052.0,64457.0,-1.80825,2.1641,-3.0,3.0,0.727,0.0052,0.05,-29.74083,1.260361,720,33.9
75,59432175.5,163844022.0,226482.0,75817.0,55151.0,-0.92641,1.24278,-3.0,3.0,0.7331,0.001,0.05,-29.97805,1.276707,720,31.4
76,75290503.5,201098135.5,429282.0,91140.0,67626.0,-1.54585,1.68429,-3.0,3.0,0.7265,0.0016,0.05,-31.09863,1.38333,720,36.4
77,71423108.5,190617046.0,595925.0,89425.0,65939.0,-1.64627,1.71014,-3.0,3.0,0.7258,0.0023,0.05,-30.66908,1.380823,720,36.7
78,53443118.5,162052125.0,2530.0,74007.0,55153.0,-0.15559,0.61623,-2.31228,3.0,0.752,0.0,0.05,-31.21473,1.278774,720,30.3
79,74628840.5,188662321.5,687229.0,88614.0,64644.0,-1.82329,1.87733,-3.0,3.0,0.7147,0.0026,0.05,-31.65242,1.279066,720,36.8
80,69672279.5,186133941.0,366923.0,87970.0,64332.0,-1.44195,1.65017,-3.0,3.0,0.7266,0.0014,0.05,-30.44104,1.242301,720,35.4
81,36337089.5,104007132.5,215207.5,68848.0,46418.0,-0.78226,1.33874,-3.0,3.0,0.74,0.0015,0.05,-30.69077,1.216221,720,29.5
82,41170652.5,111930562.0,1577988.5,76937.0,53944.0,-1.30879,1.97009,-3.0,3.0,0.7236,0.0102,0.05,-29.11102,1.163314,720,31.8
83,40513357.0,139085447.5,700010.0,76770.0,57977.0,-1.13836,1.78686,-3.0,3.0,0.7714,0.0039,0.05,-27.98124,1.202376,720,34.3
84,72965941.5,209458810.0,532689.0,89509.0,68016.0,-1.52577,1.72885,-3.0,3.0,0.7402,0.0019,0.05,-27.2516,1.247549,720,34.7
85,46084330.0,120820494.5,154587.5,70527.0,48937.0,-0.69087,1.03933,-3.0,3.0,0.7232,0.0009,0.05,-27.70166,1.196509,720,29.9
86,54713407.5,162124776.5,1374.5,75319.0,54730.0,-0.15507,0.45661,-2.44792,3.0,0.7477,0.0,0.05,-27.27089,1.291088,720,30.3
87,37492584.0,95378845.5,240853.5,63837.0,42391.0,-0.84004,1.33282,-3.0,3.0,0.7165,0.0018,0.05,-26.09413,1.182414,720,25.4
88,50142848.5,106723387.0,790386.5,80165.0,53579.0,-1.29119,1.94097,-3.0,3.0,0.6769,0.005,0.05,-25.08239,1.205222,720,32.2
89,49543681.5,131802332.5,1739093.0,78045.0,55757.0,-1.24166,2.1269,-3.0,3.0,0.7199,0.0095,0.05,-24.32941,1.207421,720,34.6
90,69367572.0,186138095.0,332630.5,87093.0,64385.0,-1.38436,1.55651,-3.0,3.0,0.7276,0.0013,0.05,-24.70816,1.174299,720,35.3
91,60700280.5,163165355.0,205719.5,76825.0,54946.0,-0.82857,1.06147,-3.0,3.0,0.7282,0.0009,0.05,-25.62612,1.237477,720,30.9
92,37417424.0,77578784.5,219226.5,62039.0,38032.0,-0.87785,1.21079,-3.0,3.0,0.6733,0.0019,0.05,-25.51195,1.23822,720,25.4
93,44899285.5,119743611.0,530450.5,78451.0,54522.0,-1.22969,1.76179,-3.0,3.0,0.725,0.0032,0.05,-25.04728,1.322572,720,31.0
94,42949950.0,115969082.0,597246.5,76919.0,54946.0,-1.2888,1.91756,-3.0,3.0,0.727,0.0037,0.05,-22.93549,1.280068,720,30.9
95,39200500.5,108020109.5,6044.0,65056.0,44571.0,-0.14918,0.79242,-2.93794,3.0,0.7337,0.0,0.05,-22.69084,1.171255,720,27.6
96,54672456.5,143041276.5,2099552.5,79046.0,56686.0,-1.3092,2.34067,-3.0,3.0,0.7159,0.0105,0.05,-22.45929,1.162659,720,37.6
97,60124487.0,182589341.0,364707.5,85719.0,64486.0,-1.2727,1.63768,-3.0,3.0,0.7512,0.0015,0.05,-22.59047,1.271983,720,34.9
98,62076652.5,159811850.0,230439.5,74787.0,53966.0,-0.94182,1.16913,-3.0,3.0,0.7195,0.001,0.05,-22.34984,1.163504,720,30.5
99,32249928.0,100172964.5,4869.5,65904.0,46264.0,-0.13912,0.81405,-2.61848,3.0,0.7564,0.0,0.05,-21.42809,1.128561,720,28.0
100,36588563.0,108350285.0,20595.0,69900.0,48597.0,-0.23903,0.78674,-3.0,3.0,0.7475,0.0001,0.05,-20.50373,1.089691,720,29.0
