episode,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
66,3257139.5,3900284.0,6411.0,42826.0,16064.0,-0.12503,1.72241,-3.0,3.0,0.5444,0.0009,0.05,-2.46749,0.391558,1080,41.7
67,2597548.5,1134455.5,5978.5,35305.0,9550.0,-0.09984,1.67118,-3.0,3.0,0.3035,0.0016,0.05,-2.60517,0.400556,1080,41.9
68,3449359.5,2953994.0,6434.0,41425.0,14529.0,-0.11117,1.70605,-3.0,3.0,0.4609,0.001,0.05,-2.68239,0.386889,1080,43.3
69,2839841.0,3421074.5,6419.0,40517.0,15019.0,-0.08171,1.72592,-3.0,3.0,0.5459,0.001,0.05,-2.54957,0.414273,1080,42.8
70,2752547.5,3087572.5,6989.5,42086.0,15398.0,-0.12462,1.70968,-3.0,3.0,0.5281,0.0012,0.05,-2.5296,0.387319,1080,42.8
71,3119809.5,2508247.5,5972.0,40486.0,13432.0,-0.08617,1.66861,-3.0,3.0,0.4452,0.0011,0.05,-2.68577,0.393069,1080,42.6
72,3492132.0,1757976.5,5776.0,37369.0,10931.0,-0.08256,1.67093,-3.0,3.0,0.3345,0.0011,0.05,-2.56673,0.371635,1080,42.9
73,2746280.0,2917498.0,6209.5,39723.0,13943.0,-0.0897,1.70277,-3.0,3.0,0.5146,0.0011,0.05,-2.07345,0.382501,1080,42.7
74,2682048.5,4133602.5,6864.5,43601.0,17740.0,-0.09995,1.72396,-3.0,3.0,0.6059,0.001,0.05,-1.81562,0.37691,1080,43.2
75,2572814.0,2247132.5,6464.5,38623.0,13076.0,-0.10128,1.68712,-3.0,3.0,0.4656,0.0013,0.05,-2.20902,0.375484,1080,41.5
76,2794814.5,3650345.5,6780.0,42876.0,16467.0,-0.11109,1.73749,-3.0,3.0,0.5658,0.0011,0.05,-2.16359,0.363957,1080,43.7
77,2435325.5,1407707.0,5604.5,36192.0,10149.0,-0.08839,1.63237,-3.0,3.0,0.3658,0.0015,0.05,-2.39045,0.387117,1080,38.9
78,2768322.0,3104463.5,6389.0,42624.0,15520.0,-0.09948,1.68653,-3.0,3.0,0.528,0.0011,0.05,-2.21153,0.381223,1080,42.2
79,2386141.5,4852523.0,7465.5,44579.0,19051.0,-0.14657,1.77604,-3.0,3.0,0.6697,0.001,0.05,-1.99098,0.373393,1080,42.4
80,2759804.5,2338895.0,5975.0,39014.0,13099.0,-0.10244,1.65972,-3.0,3.0,0.4582,0.0012,0.05,-2.08974,0.376502,1080,41.6
81,3109104.0,708311.5,5408.0,33696.0,7522.0,-0.06957,1.635,-3.0,3.0,0.1853,0.0014,0.05,-1.9973,0.374036,1080,39.5
82,2857995.0,1318340.5,6502.5,35677.0,9846.0,-0.0827,1.67189,-3.0,3.0,0.3152,0.0016,0.05,-1.9775,0.377215,1080,40.9
83,2378660.0,2643784.5,7140.0,40443.0,14838.0,-0.12831,1.72915,-3.0,3.0,0.5256,0.0014,0.05,-1.99079,0.37817,1080,40.2
84,2591954.0,1278639.0,5405.0,35756.0,10137.0,-0.09772,1.62244,-3.0,3.0,0.3299,0.0014,0.05,-2.21626,0.377142,1080,38.8
85,3064668.0,1845784.0,6017.5,37833.0,11469.0,-0.06263,1.69676,-3.0,3.0,0.3754,0.0012,0.05,-2.53662,0.373611,1080,40.3
86,2679318.0,1296015.5,5473.5,35564.0,9569.0,-0.08284,1.57049,-3.0,3.0,0.3256,0.0014,0.05,-2.54071,0.37873,1080,42.1
87,2651285.0,4383304.0,5860.5,43562.0,17445.0,-0.083,1.69599,-3.0,3.0,0.6226,0.0008,0.05,-1.95243,0.368983,1080,41.0
88,2526268.5,1566826.0,6115.5,36165.0,10176.0,-0.0688,1.65061,-3.0,3.0,0.3822,0.0015,0.05,-2.01123,0.350682,1080,41.1
89,2906360.5,3789944.0,6067.5,43317.0,16955.0,-0.07496,1.74339,-3.0,3.0,0.5655,0.0009,0.05,-2.40014,0.346047,1080,40.5
90,2461246.0,1866844.0,6319.0,37541.0,11987.0,-0.10602,1.64514,-3.0,3.0,0.4307,0.0015,0.05,-2.38974,0.348169,1080,42.0
91,2260697.5,4191824.0,6460.5,43829.0,18063.0,-0.07758,1.71753,-3.0,3.0,0.649,0.001,0.05,-2.07248,0.364937,1080,43.4
92,2990925.5,1388103.0,6184.5,36607.0,10616.0,-0.08257,1.67773,-3.0,3.0,0.3165,0.0014,0.05,-2.33454,0.350242,1080,40.7
93,2985620.0,1004859.5,5168.0,34655.0,8461.0,-0.04601,1.59997,-3.0,3.0,0.2515,0.0013,0.05,-2.0448,0.336572,1080,41.5
94,2452404.5,1725557.5,5925.5,36480.0,10738.0,-0.08498,1.63647,-3.0,3.0,0.4124,0.0014,0.05,-2.0484,0.33964,1080,42.1
95,2835474.5,1298868.5,5363.5,33805.0,9268.0,-0.06919,1.61932,-3.0,3.0,0.3138,0.0013,0.05,-2.16236,0.335261,1080,41.2
96,2482710.0,2949975.0,5867.0,39063.0,14027.0,-0.06543,1.65882,-3.0,3.0,0.5424,0.0011,0.05,-2.00659,0.354083,1080,42.2
97,2541189.0,1677968.5,5831.0,36514.0,11451.0,-0.09384,1.64833,-3.0,3.0,0.3972,0.0014,0.05,-1.93676,0.349144,1080,40.8
98,2473631.5,5130383.0,6831.0,45582.0,20222.0,-0.12069,1.72507,-3.0,3.0,0.6741,0.0009,0.05,-2.38769,0.33117,1080,42.8
99,2740974.5,2046067.5,6061.5,38348.0,12272.0,-0.07308,1.65864,-3.0,3.0,0.4269,0.0013,0.05,-2.1291,0.350488,1080,40.4
100,2438768.0,1129471.0,5974.5,35867.0,9757.0,-0.08548,1.66053,-3.0,3.0,0.316,0.0017,0.05,-2.17423,0.352549,1080,39.5
