episode,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
88,41637394.5,122278250.5,2356364.5,79465.0,51767.0,-1.28638,2.14002,-3.0,3.0,0.7354,0.0142,0.05,2650602.08356,185152.783264,1080,71.0
89,36540877.5,127009935.0,1874617.0,83778.0,55960.0,-1.5954,1.9862,-3.0,3.0,0.7678,0.0113,0.05,2957355.69491,188294.372214,1080,71.6
90,52274725.5,151351585.0,2118557.0,85096.0,56809.0,-1.54927,1.99941,-3.0,3.0,0.7356,0.0103,0.05,2764728.15139,197172.027115,1080,70.4
91,40496600.5,130740842.0,1285796.0,84875.0,57124.0,-1.53203,1.80565,-3.0,3.0,0.7578,0.0075,0.05,2540755.27894,185709.61516,1080,71.2
92,59399513.0,218865345.0,1922861.0,88480.0,59882.0,-1.77015,1.74888,-3.0,3.0,0.7811,0.0069,0.05,2150543.25544,164266.349051,1080,69.1
93,70108464.5,191594148.5,2411784.5,83554.0,57182.0,-1.55551,2.04339,-3.0,3.0,0.7254,0.0091,0.05,1666085.25694,128665.555377,1080,70.8
94,10514352.0,13433518.0,352016.0,57353.0,31721.0,-0.6468,1.62806,-3.0,3.0,0.5528,0.0145,0.05,1403752.05058,110616.519102,1080,59.2
95,9834351.0,24523737.0,734729.0,69012.0,41477.0,-1.00664,1.89604,-3.0,3.0,0.6988,0.0209,0.05,1126495.968,88546.966148,1080,64.4
96,6222783.0,16059431.0,463652.0,63041.0,35495.0,-0.79811,1.85447,-3.0,3.0,0.706,0.0204,0.05,966152.04821,73097.105143,1080,60.6
97,8559793.5,23645875.0,550461.5,67516.0,39622.0,-0.88089,1.79379,-3.0,3.0,0.7219,0.0168,0.05,923314.24948,72499.391045,1080,64.8
98,6926511.0,14903509.0,403029.5,62288.0,34809.0,-0.72608,1.7343,-3.0,3.0,0.6703,0.0181,0.05,700865.97228,55704.30191,1080,61.5
99,7906634.0,15708959.0,358393.5,62831.0,35719.0,-0.72967,1.74162,-3.0,3.0,0.6553,0.0149,0.05,542500.14884,51157.651459,1080,61.9
100,7365420.0,23709604.0,457567.0,69525.0,41720.0,-0.849,1.82333,-3.0,3.0,0.7519,0.0145,0.05,453095.35153,45386.130906,1080,64.4
